provider_id,provider_lat,provider_lon,skills,rating,acceptance_rate_30d,avg_response_time_min,completed_jobs_90d
P1451,18.835858594816543,79.25552224628642,Fridge installation|TV repair|TV installation,3.19,0.97,4.55,58
P1452,19.98263988528113,79.76296231740783,TV installation|TV repair|Fridge repair,4.36,0.63,18.62,36
P1453,15.45276032401748,87.26043018657998,TV installation|Fridge installation,3.84,0.99,21.15,52
P1454,23.71896700781886,94.65211003383146,Fridge repair,4.8,0.78,9.68,50
P1455,19.245165527362744,76.31913937450102,Fridge installation,3.54,0.94,3.96,254
P1456,13.011781492237116,77.99067090842783,TV repair,3.12,0.71,23.52,109
P1457,14.424287405168645,81.44288733850874,Fridge installation|Fridge repair,3.94,0.95,23.36,24
P1458,27.45166881368143,92.57329656337164,TV installation|Fridge installation|TV repair,3.02,0.76,27.4,260
P1459,34.897993455526915,69.92241543594996,TV repair|Fridge repair|TV installation,3.73,0.76,2.04,190
P1460,28.710441245373044,92.97573459055118,Fridge installation|Fridge repair|TV repair,3.31,0.78,13.42,114
P1461,22.153108504170746,72.48965689128032,TV installation|Fridge repair|TV repair,3.74,0.73,13.86,267
P1462,11.076669448490609,74.7585424515609,Fridge installation,4.9,0.98,4.74,280
P1463,26.676766676246377,70.96450096282639,Fridge repair|Fridge installation|TV installation,4.69,0.83,29.61,155
P1464,8.591646709957985,85.53018048549532,TV installation|Fridge installation,3.55,0.94,9.94,284
P1465,21.549998987856277,74.96245635616268,Fridge repair|TV installation,4.79,0.82,29.4,116
P1466,24.115440951366434,95.46416806618642,TV installation|TV repair,4.01,0.95,12.03,289
P1467,20.325070009572727,75.98795371392477,Fridge repair|Fridge installation,3.53,0.81,14.58,208
P1468,25.068996823128373,79.82443726955626,Fridge repair|Fridge installation|TV repair,4.3,0.91,28.9,53
P1469,24.931889751932445,78.77243684069967,TV installation,3.9,0.81,7.7,153
P1470,35.64640368172701,82.06882532371571,Fridge repair|Fridge installation|TV installation,4.95,0.6,27.17,252
P1471,24.070921926719002,84.20638525768533,TV installation|Fridge repair|TV repair,4.41,0.67,9.06,55
P1472,9.844660889118522,74.41128733710981,Fridge repair|Fridge installation|TV repair,4.02,0.82,2.96,64
P1473,17.439596805657928,72.16694113034217,Fridge installation|Fridge repair,4.42,0.81,6.03,29
P1474,36.96807932433899,96.6292191901031,Fridge installation|Fridge repair|TV installation,4.76,0.76,21.22,269
P1475,26.807283777901883,76.97354165811501,TV repair|Fridge repair,4.21,0.81,2.69,139
P1476,8.350028123717921,83.04918356367796,TV repair,4.21,0.99,18.51,236
P1477,21.325377471067892,78.1456568466348,TV installation|TV repair,4.26,0.91,20.15,117
P1478,22.62821015174118,89.57743408562875,TV repair|Fridge installation|TV installation,4.01,0.63,22.26,235
P1479,22.676409776474816,88.79935769930218,Fridge repair,4.67,0.9,25.7,42
P1480,8.916981108886455,75.49651646328823,Fridge repair|TV repair|Fridge installation,4.8,0.93,21.12,296
P1481,29.073443608488162,95.33547831405767,Fridge repair|TV repair|Fridge installation,4.66,0.85,20.64,161
P1482,18.323083334134857,76.23902032759555,Fridge installation|TV repair,3.35,0.9,9.06,285
P1483,19.189923958247164,96.4802439804333,TV installation|Fridge repair|Fridge installation,3.78,0.63,4.52,222
P1484,16.339050236206823,72.6492936696411,Fridge repair,3.56,0.69,22.55,76
P1485,35.01538442022964,88.52854016185952,TV repair|TV installation|Fridge repair,4.5,0.68,23.76,293
P1486,35.77722382900659,92.78390643140322,Fridge repair|Fridge installation,3.46,0.73,7.88,56
P1487,11.293371688348593,91.37433960416605,TV repair,3.51,0.7,18.53,266
P1488,8.762634073855388,75.56983129351003,Fridge repair|TV repair|TV installation,4.08,0.96,25.7,68
P1489,24.13085542674741,79.9309170210535,Fridge repair,4.9,0.65,29.26,82
P1490,16.07847064296412,90.3760770695666,TV installation|Fridge repair|TV repair,3.7,0.92,10.95,62
P1491,27.106806722578423,84.42686686751217,Fridge installation|TV repair,3.94,0.8,22.5,236
P1492,27.37723919677925,93.97855094055879,TV repair|Fridge installation|Fridge repair,3.12,0.66,22.07,189
P1493,17.381145087651234,68.67125638553524,TV repair|TV installation|Fridge installation,4.0,0.79,6.42,230
P1494,30.144843669888044,75.48966637872775,Fridge repair|Fridge installation,3.96,1.0,21.23,97
P1495,16.17798122786418,74.34503619572496,TV installation|TV repair,4.04,0.66,20.67,208
P1496,19.656605813841367,92.52660147144714,Fridge repair|TV repair|TV installation,3.69,0.86,21.86,16
P1497,24.734546909692785,77.92570219090264,TV installation|TV repair,3.17,1.0,5.56,113
P1498,28.38547890989029,71.9649460148305,Fridge repair,3.83,0.75,16.96,225
P1499,15.601276188487098,77.94827616799729,TV repair|Fridge repair|TV installation,3.82,0.89,16.32,112
P1500,16.954784092224994,76.48081233309595,Fridge repair|TV repair,4.6,0.91,11.86,150
P1501,32.755267927310754,75.01590411545786,Fridge repair|Fridge installation|TV repair,4.75,0.61,22.51,28
P1502,22.848525673588604,96.77501553097254,TV repair,4.31,0.62,16.72,22
P1503,8.840905585742492,88.0048110685341,TV installation|Fridge installation|Fridge repair,3.96,0.65,8.0,28
P1504,25.630773377824667,71.03811355709176,Fridge repair,3.91,0.7,25.4,55
P1505,25.853107503810673,68.36993791151549,TV installation,4.39,0.77,17.84,166
P1506,18.156861815485225,94.59585664998204,Fridge repair|TV installation|Fridge installation,3.27,0.87,2.12,259
P1507,11.262619863904654,70.75164267427967,TV installation|Fridge repair,3.67,0.75,8.0,122
P1508,35.063526778254726,95.21248640858451,Fridge installation|Fridge repair|TV repair,4.83,0.82,11.97,239
P1509,9.766454579274285,80.43633144362433,Fridge repair,3.8,0.67,13.07,104
P1510,32.61494633049938,76.64765145839236,TV installation|Fridge repair,4.2,0.8,3.45,170
P1511,10.177715728354105,95.35736166258657,TV installation|TV repair|Fridge installation,3.73,0.97,23.85,93
P1512,18.543186505100635,83.41309189183065,TV repair|TV installation,4.74,0.87,5.12,291
P1513,20.415577666732865,73.67552479752484,Fridge repair|TV repair,3.06,0.92,2.55,263
P1514,22.003938661359363,82.90834017295893,Fridge repair|Fridge installation|TV installation,4.66,0.78,17.98,249
P1515,33.00101813009292,92.33657794327462,TV repair|TV installation,4.31,0.8,22.2,259
P1516,25.214705788946016,72.7613639576344,TV installation|Fridge installation|TV repair,3.25,0.99,13.02,112
P1517,12.968411789176873,87.36044969391382,TV installation,4.22,0.86,4.46,198
P1518,27.911008561318557,78.62725070184254,TV repair|Fridge repair|Fridge installation,4.51,0.99,5.21,31
P1519,31.493637403846854,75.71859319548412,TV installation,3.43,0.93,29.64,93
P1520,16.06341370166684,79.55841288640157,Fridge installation|TV repair|Fridge repair,3.34,0.9,23.66,77
P1521,8.771474344300353,84.297458907165,Fridge installation|Fridge repair|TV repair,3.43,0.74,23.98,24
P1522,23.065553788184452,81.06555963294521,TV installation|TV repair|Fridge installation,3.02,0.82,20.52,146
P1523,29.352117064719224,84.56884632513923,Fridge repair|TV repair|Fridge installation,3.13,0.65,18.7,29
P1524,12.87869445290681,88.12151620189573,TV repair,4.29,0.87,12.43,182
P1525,29.89130333834826,86.81215623345803,Fridge repair,4.27,0.82,2.32,87
P1526,32.23592630278827,87.95876504273383,TV repair|Fridge repair|Fridge installation,4.03,0.78,19.98,73
P1527,17.871160292648923,81.82047036382053,Fridge installation|TV installation,3.59,0.81,6.63,282
P1528,18.843908221496733,84.32156571765526,Fridge installation|TV installation,3.09,0.62,9.02,130
P1529,32.712284686200334,84.2163905194156,TV repair|TV installation,4.06,0.76,6.52,78
P1530,24.806554705349452,76.31315685732366,TV repair|Fridge repair|Fridge installation,3.73,0.63,3.46,278
P1531,10.613295355090191,90.34396214045186,TV repair|Fridge repair|Fridge installation,4.23,0.84,10.19,147
P1532,15.904174715646615,93.27482474053566,TV repair|TV installation|Fridge installation,3.97,0.72,16.49,66
P1533,22.721464957034073,91.43100498856197,Fridge repair|Fridge installation,3.74,0.65,3.16,35
P1534,15.082777310558278,84.2502072465789,Fridge repair,3.04,0.81,12.97,255
P1535,32.53745638109824,89.33582161656518,Fridge installation|TV installation,3.42,0.66,10.86,287
P1536,20.320091362656022,80.09454290738469,TV repair|TV installation|Fridge installation,4.33,0.8,16.49,35
P1537,22.985345303261866,91.75411245915295,TV installation|TV repair|Fridge installation,4.09,0.62,10.82,128
P1538,16.48565792714972,78.37576284941122,Fridge repair|Fridge installation|TV repair,4.88,0.88,10.28,108
P1539,34.752467992772594,92.7273184399499,Fridge repair|TV repair,4.55,0.76,16.12,203
P1540,16.007440340860285,94.98063307914435,TV installation|TV repair|Fridge repair,3.73,0.94,9.45,174
P1541,11.099673569182755,87.14344818688905,Fridge installation,4.67,0.89,16.65,216
P1542,28.955740020199038,73.93062582209107,TV repair|TV installation|Fridge installation,3.68,0.79,11.26,202
P1543,20.792368758851676,89.27503304935045,Fridge repair|TV repair|TV installation,4.25,0.94,24.47,252
P1544,25.752601109353645,80.55621844535148,TV installation|TV repair|Fridge repair,3.14,0.8,21.66,120
P1545,11.47491800256875,81.08158933653812,Fridge repair,4.82,0.93,16.55,171
P1546,24.715760992155367,90.96809065777569,TV repair,3.65,0.89,5.79,11
P1547,34.985348762546536,91.19067399595444,TV repair,3.87,0.8,9.44,102
P1548,31.280204472399102,74.92823617435972,Fridge installation|Fridge repair|TV repair,3.08,0.85,17.75,145
P1549,23.967785641569165,75.2668657212316,TV repair|TV installation,3.8,0.77,26.65,169
P1550,19.39557218474924,95.8911118720186,TV installation,3.83,0.84,21.87,218
P1551,15.093871947515716,89.63779836892063,Fridge installation|TV installation|Fridge repair,4.04,0.71,23.74,106
P1552,31.081481130184535,81.77729042145707,TV installation,4.59,0.74,28.29,211
P1553,13.752803655583339,95.88757427714381,Fridge repair,4.02,0.89,13.51,104
P1554,22.736749923287068,69.82617085327732,TV repair|Fridge installation|TV installation,4.67,0.91,7.19,171
P1555,11.908787762605705,82.3861888765154,Fridge installation|TV installation,3.34,0.65,28.11,270
P1556,17.229394921103207,74.96201994010818,Fridge repair|Fridge installation|TV repair,4.11,0.64,28.13,215
P1557,18.6883116018037,95.84034454375464,Fridge repair|TV installation|Fridge installation,4.64,0.94,6.82,74
P1558,11.829937512302184,75.7109620187906,TV repair,3.88,0.61,23.58,282
P1559,15.943531248267208,73.79631626483386,TV installation|TV repair,3.46,0.92,17.77,12
P1560,20.45036020542166,79.82866287866041,Fridge installation|TV installation|Fridge repair,3.23,0.87,21.66,129
P1561,29.12565742119917,68.0015319810366,Fridge repair,4.91,0.93,27.31,237
P1562,24.083309680833704,92.45215969893238,Fridge installation|TV installation,3.96,0.68,25.2,185
P1563,27.67787290112666,84.5462807341136,Fridge repair|TV installation,4.89,0.78,18.78,121
P1564,22.854119487498256,79.72656846945328,TV repair|Fridge installation|Fridge repair,3.32,0.88,27.95,236
P1565,24.907540775879955,94.35861457952217,TV installation|Fridge repair,4.88,0.63,13.27,297
P1566,25.298964020260296,77.22641338832064,Fridge repair,3.9,0.7,24.12,199
P1567,23.448637039130574,79.38325975411699,TV repair|Fridge repair|Fridge installation,3.58,0.93,14.64,277
P1568,23.10403318568151,81.00264112751572,TV repair,3.51,0.65,4.76,93
P1569,34.91009183587363,81.16880120794856,Fridge installation|Fridge repair|TV repair,4.47,0.75,2.53,164
P1570,28.00896635666451,77.7073244707991,Fridge repair,4.39,0.88,21.71,155
P1571,20.991280572017274,73.4772121016509,Fridge installation|Fridge repair|TV repair,3.54,0.81,25.31,133
P1572,28.7922829330529,93.42384219035881,Fridge installation|TV repair,3.43,0.92,23.21,47
P1573,12.902674724877468,90.47089366327673,Fridge repair|TV repair|TV installation,3.26,0.78,16.19,268
P1574,17.593054848650254,73.18122135483398,TV repair|TV installation|Fridge repair,4.53,0.91,17.86,23
P1575,14.368952318900778,87.6465362990994,TV repair|Fridge repair|Fridge installation,4.52,0.69,4.15,65
P1576,17.74879481880782,76.41822664212805,TV installation|Fridge repair|TV repair,4.08,0.61,4.23,47
P1577,31.934317260413177,91.65879517462604,TV installation|TV repair,4.87,0.94,20.02,13
P1578,31.788495857666142,79.71918558454576,TV installation|Fridge repair|Fridge installation,3.44,0.8,17.37,286
P1579,20.89935935670467,87.38617000851872,TV repair|Fridge installation,4.26,0.61,17.15,45
P1580,30.94471770045625,75.50084600261971,TV installation|TV repair,3.68,0.63,7.03,291
P1581,22.312394076746006,93.5393854139543,Fridge repair|TV repair,3.79,0.71,11.73,105
P1582,28.541397423261138,78.66756825314123,TV installation,4.11,0.64,24.54,17
P1583,26.80749061196693,89.03629844819315,Fridge repair|TV installation|Fridge installation,3.42,0.95,19.25,91
P1584,21.408491740284266,70.15561498945003,TV repair|Fridge installation,4.95,0.94,6.99,216
P1585,28.17465223324483,90.207744488756,Fridge repair|TV repair|TV installation,3.88,0.89,12.82,230
P1586,26.34763401039944,96.30440384236503,Fridge repair|Fridge installation|TV repair,3.62,0.78,20.87,98
P1587,21.691385582763985,79.10437051721378,Fridge installation|TV installation,3.5,0.84,26.64,66
P1588,26.884733650765046,92.83226871335611,TV repair|Fridge repair|TV installation,3.22,0.74,26.54,266
P1589,16.57246604762242,88.45551803600378,TV installation|Fridge repair,4.03,0.83,7.03,259
P1590,27.916266072317917,83.08239781328093,Fridge repair|TV installation,4.66,0.77,7.43,261
P1591,10.01246413327572,91.27769571847165,Fridge installation|Fridge repair,4.62,0.7,19.23,185
P1592,26.348185200701877,93.02349923887752,TV installation,3.16,0.91,15.8,52
P1593,26.964009440496486,94.75607132474411,TV installation|TV repair,3.11,0.61,6.99,146
P1594,24.76417642636012,78.90221288669551,Fridge repair,4.07,0.95,27.55,76
P1595,27.279201272145464,77.83479364905638,TV installation,3.14,0.83,22.15,194
P1596,29.08241626902865,78.96290080476265,TV installation,3.02,0.6,14.9,97
P1597,23.269063984263845,79.47636903763484,TV repair|Fridge repair,3.36,0.94,2.31,147
P1598,8.365256106913376,70.78420144867843,Fridge installation,3.59,0.62,18.71,29
P1599,29.8641928488013,71.20143279324807,TV repair|TV installation,3.94,0.63,18.75,25
P1600,12.105011174836076,92.18963756417013,Fridge installation|TV installation|TV repair,3.02,0.69,19.25,41
P1601,19.647940647167026,95.52330849230168,TV installation|Fridge repair|Fridge installation,4.55,0.71,25.64,285
P1602,32.03134716247422,91.86375398051156,TV installation,3.38,0.88,10.14,218
P1603,15.629021701172693,84.70634549142032,TV installation,4.39,0.67,6.16,121
P1604,12.964357571218633,71.02998946392721,TV installation|TV repair|Fridge repair,3.48,0.75,15.33,53
P1605,36.146626646193454,88.76582854916718,TV installation|TV repair|Fridge repair,3.65,0.73,14.56,177
P1606,16.207492010629316,80.70095495491448,TV installation|Fridge repair,3.71,0.63,20.85,40
P1607,33.266883677553395,87.23128705259485,TV repair|Fridge repair,3.68,0.87,2.55,141
P1608,22.123465174970946,91.58228227124937,Fridge repair|TV repair|Fridge installation,4.91,0.97,27.46,246
P1609,18.444121310029203,81.48602441718951,Fridge installation|TV installation,4.38,0.95,7.8,239
P1610,25.22233926236798,86.71983307888227,TV installation,3.79,0.63,12.46,184
P1611,27.45886837277916,72.64569598295785,TV installation|Fridge repair,3.02,0.9,4.98,247
P1612,13.403186519037472,70.89205991174767,Fridge repair,3.73,0.8,3.22,78
P1613,12.910623864801305,92.12771154020007,Fridge repair,4.14,0.83,7.87,116
P1614,35.72457160411044,74.22731862852534,TV repair|Fridge installation,4.03,0.89,17.59,21
P1615,23.818244166382268,95.55200550292878,Fridge installation|TV repair,3.36,0.61,3.1,296
P1616,35.797822597898524,72.11606311202256,TV repair,3.61,0.93,8.12,93
P1617,21.613611002467273,88.88936457787824,Fridge installation,4.06,0.76,11.03,56
P1618,35.23415225099698,87.48060037384701,TV repair,3.15,0.78,26.94,165
P1619,12.999323581735755,78.3670100012646,Fridge installation,4.46,0.99,6.36,166
P1620,32.49656584520001,80.13311679368488,TV repair|Fridge repair|Fridge installation,3.88,0.85,23.69,76
P1621,10.007673646623319,74.1012100803296,Fridge installation,3.58,0.91,6.46,197
P1622,11.113472435069365,72.22323341723809,TV installation|Fridge repair|TV repair,3.07,0.79,28.72,56
P1623,28.414320390236902,77.80042156031344,Fridge installation|Fridge repair|TV installation,3.62,0.97,8.96,103
P1624,22.70717259657117,90.80249388529205,TV repair|Fridge repair,4.76,0.94,18.3,277
P1625,23.486804181156813,78.99566505541836,Fridge installation|TV repair|TV installation,3.68,0.85,26.95,177
P1626,22.198040291048372,77.02988782273631,Fridge repair|Fridge installation,4.74,0.66,7.78,181
P1627,19.02435411677243,77.77989477423942,TV repair|TV installation|Fridge installation,4.44,0.9,3.42,195
P1628,35.634399093341784,79.7567148646768,Fridge installation|TV repair,3.67,0.61,6.3,69
P1629,13.238992160643939,79.79046642925924,Fridge repair,3.71,0.92,16.29,177
P1630,14.515160303047072,89.07904341451638,Fridge installation|TV installation|TV repair,4.42,0.66,27.61,158
P1631,17.95034997609327,75.01526740516098,TV repair,3.8,0.61,23.63,127
P1632,9.27323379528848,86.9572620942473,TV repair|Fridge repair|Fridge installation,4.55,0.93,15.82,131
P1633,12.424652504768984,92.91648212292552,TV installation|Fridge repair,3.94,0.76,14.59,36
P1634,36.497958948148444,92.94718651834647,Fridge installation|TV installation,4.38,0.98,22.22,48
P1635,20.269190161098003,76.08391818459025,TV installation,3.94,0.97,12.84,172
P1636,31.28602273214844,80.38684340040335,Fridge repair|TV installation,3.47,1.0,28.78,73
